Numero nodi disattivati;Grafo file;Grafo ER;Grafo UPA;Grafo manuale
131;0,9737411183194316;0.9578313253012049;0.9581402533209762;0
132;0,9735866543095458;0.9576768612913191;0.9579857893110905;0
133;0,9734321902996602;0.9575223972814334;0.9578313253012049;0
134;0,9732777262897745;0.9573679332715477;0.9576768612913191;0
135;0,972968798270003;0.9572134692616621;0.9575223972814334;0
136;0,9728143342601174;0.9570590052517763;0.9573679332715477;0
137;0,9726598702502317;0.9569045412418906;0.9572134692616621;0
138;0,972505406240346;0.9567500772320049;0.9570590052517763;0
139;0,9723509422304603;0.9565956132221193;0.9569045412418906;0
140;0,9721964782205746;0.9564411492122336;0.9567500772320049;0
141;0,9720420142106889;0.9562866852023478;0.9564411492122336;0
142;0,9718875502008032;0.9561322211924621;0.9562866852023478;0
143;0,9717330861909175;0.9559777571825765;0.9561322211924621;0
144;0,9715786221810319;0.9558232931726908;0.9559777571825765;0
145;0,9712696941612604;0.955668829162805;0.9558232931726908;0
146;0,9711152301513747;0.9555143651529193;0.955668829162805;0
147;0,9709607661414891;0.9553599011430337;0.9555143651529193;0
148;0,9708063021316033;0.955205437133148;0.9553599011430337;0
149;0,9706518381217176;0.9550509731232623;0.955205437133148;0
150;0,9669447018844609;0.9548965091133765;0.9550509731232623;0
151;0,9667902378745752;0.9547420451034909;0.9548965091133765;0
152;0,9666357738646896;0.9545875810936052;0.9547420451034909;0
153;0,9664813098548038;0.9544331170837195;0.9545875810936052;0
154;0,9663268458449181;0.9542786530738337;0.9544331170837195;0
155;0,9661723818350324;0.9539697250540624;0.9542786530738337;0
156;0,9660179178251468;0.9535063330244054;0.9541241890639481;0
157;0,9658634538152611;0.9533518690145196;0.9539697250540624;0
158;0,9657089898053753;0.9531974050046339;0.9538152610441767;0
159;0,9655545257954896;0.9530429409947482;0.953660797034291;0
160;0,965400061785604;0.9528884769848626;0.9535063330244054;0
161;0,9652455977757183;0.9527340129749768;0.9533518690145196;0
162;0,9650911337658326;0.9525795489650911;0.9531974050046339;0
163;0,9649366697559468;0.9524250849552054;0.9530429409947482;0
164;0,9647822057460612;0.9522706209453198;0.9528884769848626;0
165;0,9646277417361755;0.9519616929255483;0.9527340129749768;0
166;0,9644732777262898;0.9518072289156626;0.9525795489650911;0
167;0,964318813716404;0.951652764905777;0.9524250849552054;0
168;0,9641643497065184;0.9514983008958913;0.9522706209453198;0
169;0,9640098856966327;0.9513438368860055;0.952116156935434;0
170;0,963855421686747;0.9511893728761198;0.9519616929255483;0
171;0,9637009576768613;0.9510349088662342;0.951652764905777;0
172;0,9635464936669756;0.9508804448563485;0.9514983008958913;0
173;0,9633920296570899;0.9507259808464628;0.9513438368860055;0
174;0,9632375656472042;0.950571516836577;0.9511893728761198;0
175;0,9630831016373185;0.9504170528266914;0.9510349088662342;0
176;0,9629286376274329;0.9502625888168057;0.9508804448563485;0
177;0,9627741736175471;0.95010812480692;0.9507259808464628;0
178;0,9626197096076614;0.9499536607970342;0.950571516836577;0
179;0,9624652455977757;0.9497991967871486;0.9504170528266914;0
180;0,9623107815878901;0.9496447327772629;0.9502625888168057;0
181;0,9621563175780043;0.9494902687673772;0.95010812480692;0
182;0,9620018535681186;0.9493358047574915;0.9499536607970342;0
183;0,9618473895582329;0.9491813407476059;0.9497991967871486;0
184;0,9616929255483473;0.9490268767377201;0.9497991967871486;0
185;0,9615384615384616;0.9488724127278344;0.9496447327772629;0
186;0,9613839975285758;0.9487179487179487;0.9494902687673772;0
187;0,9612295335186901;0.9485634847080631;0.9493358047574915;0
188;0,9610750695088045;0.9484090206981773;0.9491813407476059;0
189;0,960766141489033;0.9482545566882916;0.9490268767377201;0
190;0,9606116774791473;0.9481000926784059;0.9488724127278344;0
191;0,9604572134692617;0.9477911646586346;0.9487179487179487;0
192;0,960302749459376;0.9476367006487488;0.9484090206981773;0
193;0,9601482854494903;0.9473277726289775;0.9482545566882916;0
194;0,9599938214396045;0.9471733086190918;0.9481000926784059;0
195;0,9598393574297188;0.947018844609206;0.9479456286685203;0
196;0,9596848934198332;0.9467099165894347;0.9477911646586346;0
197;0,9595304294099475;0.946555452579549;0.9476367006487488;0
198;0,9593759654000618;0.9464009885696633;0.9474822366388631;0
199;0,959221501390176;0.9462465245597775;0.9473277726289775;0
200;0,958758109360519;0.9460920605498919;0.9471733086190918;0
201;0,9586036453506332;0.9459375965400062;0.947018844609206;0
202;0,9584491813407476;0.9457831325301205;0.9468643805993203;0
203;0,9582947173308619;0.9456286685202347;0.9467099165894347;0
204;0,9581402533209762;0.9454742045103491;0.946555452579549;0
205;0,9581402533209762;0.9451652764905777;0.9464009885696633;0
206;0,9579857893110905;0.945010812480692;0.9460920605498919;0
207;0,9578313253012049;0.9448563484708064;0.9459375965400062;0
208;0,9576768612913191;0.9447018844609206;0.9457831325301205;0
209;0,9575223972814334;0.9443929564411492;0.9456286685202347;0
210;0,9573679332715477;0.9442384924312636;0.9454742045103491;0
211;0,9572134692616621;0.9440840284213778;0.9453197405004634;0
212;0,9570590052517763;0.9439295644114921;0.9451652764905777;0
213;0,9569045412418906;0.9437751004016064;0.945010812480692;0
214;0,9567500772320049;0.9436206363917208;0.9448563484708064;0
215;0,9565956132221193;0.943466172381835;0.9447018844609206;0
216;0,9564411492122336;0.9433117083719493;0.9445474204510349;0
217;0,9562866852023478;0.9431572443620636;0.9443929564411492;0
218;0,9561322211924621;0.943002780352178;0.9442384924312636;0
219;0,9559777571825765;0.9428483163422923;0.9440840284213778;0
220;0,9558232931726908;0.9426938523324065;0.9439295644114921;0
221;0,955668829162805;0.9425393883225208;0.9437751004016064;0
222;0,9555143651529193;0.9423849243126352;0.9436206363917208;0
223;0,9553599011430337;0.9422304603027495;0.943466172381835;0
224;0,955205437133148;0.9420759962928638;0.9433117083719493;0
225;0,9550509731232623;0.941921532282978;0.9431572443620636;0
226;0,9548965091133765;0.941921532282978;0.943002780352178;0
227;0,9542786530738337;0.9417670682730924;0.9426938523324065;0
228;0,9541241890639481;0.9416126042632067;0.9423849243126352;0
229;0,9539697250540624;0.941458140253321;0.9422304603027495;0
230;0,9538152610441767;0.9413036762434353;0.9420759962928638;0
231;0,953660797034291;0.9411492122335496;0.941921532282978;0
232;0,9535063330244054;0.9409947482236639;0.9417670682730924;0
233;0,9533518690145196;0.9408402842137782;0.9416126042632067;0
234;0,9531974050046339;0.9406858202038925;0.941458140253321;0
235;0,9530429409947482;0.9405313561940069;0.9411492122335496;0
236;0,9528884769848626;0.9403768921841211;0.9409947482236639;0
237;0,9527340129749768;0.9402224281742354;0.9408402842137782;0
238;0,9525795489650911;0.9400679641643497;0.9406858202038925;0
239;0,9522706209453198;0.939913500154464;0.9405313561940069;0
240;0,952116156935434;0.9397590361445783;0.9403768921841211;0
241;0,9519616929255483;0.9396045721346926;0.9402224281742354;0
242;0,9518072289156626;0.9394501081248069;0.9400679641643497;0
243;0,951652764905777;0.9392956441149212;0.939913500154464;0
244;0,9514983008958913;0.9391411801050356;0.9397590361445783;0
245;0,9513438368860055;0.9388322520852641;0.9396045721346926;0
246;0,9511893728761198;0.9386777880753784;0.9394501081248069;0
247;0,9510349088662342;0.9385233240654928;0.9392956441149212;0
248;0,9508804448563485;0.938368860055607;0.9391411801050356;0
249;0,9507259808464628;0.9382143960457213;0.9389867160951498;0
250;0,950571516836577;0.9380599320358356;0.9388322520852641;0
251;0,9494902687673772;0.9374420759962928;0.9386777880753784;0
252;0,9493358047574915;0.9372876119864072;0.9385233240654928;0
253;0,9493358047574915;0.9369786839666358;0.9382143960457213;0
254;0,9491813407476059;0.93682421995675;0.9380599320358356;0
255;0,9490268767377201;0.9366697559468644;0.93790546802595;0
256;0,9488724127278344;0.9362063639172072;0.9377510040160643;0
257;0,9487179487179487;0.9360518999073216;0.9375965400061785;0
258;0,9460920605498919;0.9358974358974359;0.9375965400061785;0
259;0,9459375965400062;0.9357429718875502;0.9374420759962928;0
260;0,9457831325301205;0.9355885078776645;0.9372876119864072;0
261;0,9456286685202347;0.9352795798578931;0.9371331479765215;0
262;0,9454742045103491;0.9349706518381217;0.9369786839666358;0
263;0,9453197405004634;0.9348161878282361;0.93682421995675;0
264;0,9451652764905777;0.9346617238183503;0.9366697559468644;0
265;0,945010812480692;0.9345072598084646;0.9365152919369787;0
266;0,9448563484708064;0.9343527957985789;0.9362063639172072;0
267;0,9447018844609206;0.9341983317886933;0.9360518999073216;0
268;0,9445474204510349;0.9340438677788075;0.9358974358974359;0
269;0,9443929564411492;0.9338894037689218;0.9357429718875502;0
270;0,9442384924312636;0.9337349397590361;0.9355885078776645;0
271;0,9440840284213778;0.9334260117392648;0.9354340438677788;0
272;0,9439295644114921;0.933271547729379;0.9352795798578931;0
273;0,9426938523324065;0.9331170837194933;0.9351251158480074;0
274;0,9425393883225208;0.9329626197096077;0.9349706518381217;0
275;0,9423849243126352;0.932808155699722;0.9348161878282361;0
276;0,9422304603027495;0.9326536916898363;0.9348161878282361;0
277;0,9420759962928638;0.9324992276799505;0.9346617238183503;0
278;0,941921532282978;0.9323447636700649;0.9345072598084646;0
279;0,9417670682730924;0.9321902996601792;0.9343527957985789;0
280;0,9416126042632067;0.9320358356502935;0.9341983317886933;0
281;0,941458140253321;0.9318813716404077;0.9340438677788075;0
282;0,9413036762434353;0.9317269076305221;0.9338894037689218;0
283;0,9411492122335496;0.9315724436206364;0.9337349397590361;0
284;0,9408402842137782;0.9314179796107507;0.9335804757491505;0
285;0,9405313561940069;0.931263515600865;0.9334260117392648;0
286;0,9403768921841211;0.9311090515909793;0.933271547729379;0
287;0,9402224281742354;0.9309545875810936;0.9331170837194933;0
288;0,9400679641643497;0.9309545875810936;0.9329626197096077;0
289;0,939913500154464;0.9308001235712079;0.932808155699722;0
290;0,9397590361445783;0.9306456595613222;0.9326536916898363;0
291;0,9396045721346926;0.9304911955514366;0.9324992276799505;0
292;0,9394501081248069;0.9301822675316651;0.9323447636700649;0
293;0,9391411801050356;0.9298733395118938;0.9321902996601792;0
294;0,9389867160951498;0.929718875502008;0.9320358356502935;0
295;0,9388322520852641;0.9295644114921223;0.9318813716404077;0
296;0,9386777880753784;0.9294099474822366;0.9317269076305221;0
297;0,9385233240654928;0.929255483472351;0.9315724436206364;0
298;0,938368860055607;0.9291010194624653;0.9314179796107507;0
299;0,9382143960457213;0.9289465554525795;0.931263515600865;0
300;0,9380599320358356;0.9287920914426938;0.9311090515909793;0
301;0,93790546802595;0.9286376274328082;0.9309545875810936;0
302;0,9377510040160643;0.9284831634229225;0.9306456595613222;0
303;0,9375965400061785;0.9283286994130368;0.9306456595613222;0
304;0,9374420759962928;0.928174235403151;0.9304911955514366;0
305;0,9372876119864072;0.9280197713932654;0.9303367315415508;0
306;0,9371331479765215;0.9278653073833797;0.9300278035217794;0
307;0,93682421995675;0.927710843373494;0.9298733395118938;0
308;0,9366697559468644;0.9275563793636082;0.9295644114921223;0
309;0,9365152919369787;0.9274019153537226;0.9294099474822366;0
310;0,936360827927093;0.9274019153537226;0.929255483472351;0
311;0,9362063639172072;0.9272474513438369;0.9291010194624653;0
312;0,9360518999073216;0.9270929873339512;0.9289465554525795;0
313;0,9358974358974359;0.9269385233240655;0.9287920914426938;0
314;0,9357429718875502;0.9267840593141798;0.9286376274328082;0
315;0,9355885078776645;0.9266295953042941;0.9284831634229225;0
316;0,9352795798578931;0.9264751312944084;0.9283286994130368;0
317;0,9348161878282361;0.9263206672845227;0.928174235403151;0
318;0,9346617238183503;0.9261662032746371;0.9280197713932654;0
319;0,9345072598084646;0.9260117392647513;0.927710843373494;0
320;0,9343527957985789;0.9258572752548656;0.9275563793636082;0
321;0,9341983317886933;0.9257028112449799;0.9274019153537226;0
322;0,9338894037689218;0.9255483472350943;0.9270929873339512;0
323;0,9337349397590361;0.9253938832252085;0.9269385233240655;0
324;0,9335804757491505;0.9252394192153228;0.9267840593141798;0
325;0,9331170837194933;0.9249304911955515;0.9266295953042941;0
326;0,9329626197096077;0.9247760271856658;0.9264751312944084;0
327;0,932808155699722;0.92462156317578;0.9263206672845227;0
328;0,9326536916898363;0.9244670991658943;0.9261662032746371;0
329;0,9324992276799505;0.9243126351560087;0.9260117392647513;0
330;0,9323447636700649;0.924158171146123;0.9258572752548656;0
331;0,9321902996601792;0.924158171146123;0.9257028112449799;0
332;0,9318813716404077;0.9240037071362373;0.9253938832252085;0
333;0,9317269076305221;0.9240037071362373;0.9252394192153228;0
334;0,9315724436206364;0.9238492431263515;0.9250849552054371;0
335;0,9314179796107507;0.9236947791164659;0.9249304911955515;0
336;0,9311090515909793;0.9235403151065802;0.9247760271856658;0
337;0,9309545875810936;0.9233858510966945;0.92462156317578;0
338;0,9303367315415508;0.9232313870868087;0.9244670991658943;0
339;0,9301822675316651;0.9230769230769231;0.9243126351560087;0
340;0,9300278035217794;0.9229224590670374;0.9238492431263515;0
341;0,9298733395118938;0.9227679950571517;0.9236947791164659;0
342;0,929718875502008;0.9224590670373803;0.9235403151065802;0
343;0,9295644114921223;0.9223046030274946;0.9232313870868087;0
344;0,9294099474822366;0.9221501390176089;0.9230769230769231;0
345;0,929255483472351;0.9219956750077232;0.9229224590670374;0
346;0,9291010194624653;0.9218412109978376;0.922613531047266;0
347;0,9289465554525795;0.9216867469879518;0.9224590670373803;0
348;0,9287920914426938;0.9215322829780661;0.9223046030274946;0
349;0,9286376274328082;0.9213778189681804;0.9219956750077232;0
350;0,9278653073833797;0.921068890948409;0.9218412109978376;0
351;0,927710843373494;0.920605498918752;0.9216867469879518;0
352;0,9275563793636082;0.920605498918752;0.9215322829780661;0
353;0,9274019153537226;0.9202965708989805;0.9213778189681804;0
354;0,9270929873339512;0.9201421068890948;0.9212233549582948;0
355;0,9269385233240655;0.9199876428792091;0.921068890948409;0
356;0,9267840593141798;0.9198331788693235;0.9209144269385233;0
357;0,9244670991658943;0.9196787148594378;0.9207599629286376;0
358;0,9243126351560087;0.919524250849552;0.9207599629286376;0
359;0,924158171146123;0.9193697868396663;0.920605498918752;0
360;0,9240037071362373;0.9192153228297807;0.9204510349088663;0
361;0,9238492431263515;0.919060858819895;0.9202965708989805;0
362;0,9236947791164659;0.9189063948100092;0.9201421068890948;0
363;0,9235403151065802;0.9187519308001235;0.9199876428792091;0
364;0,9233858510966945;0.9185974667902379;0.9198331788693235;0
365;0,9232313870868087;0.9184430027803522;0.9196787148594378;0
366;0,9230769230769231;0.9182885387704665;0.919524250849552;0
367;0,9229224590670374;0.9181340747605807;0.9193697868396663;0
368;0,9227679950571517;0.9179796107506951;0.9193697868396663;0
369;0,9224590670373803;0.9178251467408094;0.9192153228297807;0
370;0,9223046030274946;0.9176706827309237;0.919060858819895;0
371;0,9221501390176089;0.917516218721038;0.9189063948100092;0
372;0,9219956750077232;0.9173617547111523;0.9187519308001235;0
373;0,9218412109978376;0.9172072907012666;0.9184430027803522;0
374;0,9215322829780661;0.9170528266913809;0.9184430027803522;0
375;0,9215322829780661;0.9168983626814952;0.9182885387704665;0
376;0,9213778189681804;0.9167438986716095;0.9181340747605807;0
377;0,9213778189681804;0.9165894346617238;0.9179796107506951;0
378;0,9187519308001235;0.9164349706518381;0.9178251467408094;0
379;0,9185974667902379;0.9162805066419524;0.9176706827309237;0
380;0,9184430027803522;0.9161260426320668;0.917516218721038;0
381;0,9182885387704665;0.915971578622181;0.9173617547111523;0
382;0,9181340747605807;0.9158171146122953;0.9172072907012666;0
383;0,9179796107506951;0.9156626506024096;0.9170528266913809;0
384;0,9172072907012666;0.915508186592524;0.9168983626814952;0
385;0,9167438986716095;0.9151992585727525;0.9167438986716095;0
386;0,9165894346617238;0.9142724745134384;0.9165894346617238;0
387;0,9162805066419524;0.9141180105035527;0.9164349706518381;0
388;0,9161260426320668;0.913963546493667;0.9162805066419524;0
389;0,915971578622181;0.9138090824837812;0.9161260426320668;0
390;0,913963546493667;0.9135001544640099;0.915971578622181;0
391;0,9138090824837812;0.9133456904541242;0.915971578622181;0
392;0,9136546184738956;0.9131912264442384;0.9158171146122953;0
393;0,9135001544640099;0.9130367624343528;0.9156626506024096;0
394;0,9133456904541242;0.9128822984244671;0.915508186592524;0
395;0,9131912264442384;0.9127278344145814;0.9153537225826383;0
396;0,9130367624343528;0.91241890639481;0.9147358665430955;0
397;0,9128822984244671;0.9122644423849243;0.9145814025332097;0
398;0,9128822984244671;0.9121099783750386;0.9142724745134384;0
399;0,9128822984244671;0.9119555143651529;0.9141180105035527;0
400;0,9127278344145814;0.9118010503552673;0.913963546493667;0
401;0,9125733704046957;0.9116465863453815;0.9138090824837812;0
402;0,91241890639481;0.9113376583256101;0.9136546184738956;0
403;0,9122644423849243;0.9111831943157245;0.9135001544640099;0
404;0,9121099783750386;0.9110287303058388;0.9133456904541242;0
405;0,9119555143651529;0.9107198022860673;0.9131912264442384;0
406;0,9118010503552673;0.9105653382761817;0.9130367624343528;0
407;0,9116465863453815;0.910410874266296;0.9128822984244671;0
408;0,9114921223354958;0.9102564102564102;0.9127278344145814;0
409;0,910874266295953;0.9101019462465245;0.9125733704046957;0
410;0,9107198022860673;0.9099474822366389;0.91241890639481;0
411;0,9105653382761817;0.9097930182267532;0.9122644423849243;0
412;0,910410874266296;0.9096385542168675;0.9121099783750386;0
413;0,9101019462465245;0.9094840902069817;0.9119555143651529;0
414;0,9101019462465245;0.9093296261970961;0.9114921223354958;0
415;0,9099474822366389;0.9091751621872104;0.9113376583256101;0
416;0,9097930182267532;0.9090206981773247;0.9113376583256101;0
417;0,9096385542168675;0.9090206981773247;0.9111831943157245;0
418;0,9094840902069817;0.908866234167439;0.9110287303058388;0
419;0,9093296261970961;0.9087117701575533;0.910874266295953;0
420;0,9091751621872104;0.9084028421377819;0.9105653382761817;0
421;0,9084028421377819;0.9082483781278962;0.910410874266296;0
422;0,9080939141180105;0.9080939141180105;0.9102564102564102;0
423;0,9079394501081248;0.9076305220883534;0.9099474822366389;0
424;0,9077849860982391;0.9074760580784678;0.9097930182267532;0
425;0,9076305220883534;0.9071671300586963;0.9096385542168675;0
426;0,9074760580784678;0.9070126660488106;0.9094840902069817;0
427;0,907321594068582;0.9070126660488106;0.9093296261970961;0
428;0,9071671300586963;0.906858202038925;0.9091751621872104;0
429;0,9070126660488106;0.9067037380290393;0.9090206981773247;0
430;0,906858202038925;0.9065492740191535;0.908866234167439;0
431;0,9067037380290393;0.9063948100092678;0.9087117701575533;0
432;0,9065492740191535;0.9062403459993822;0.9085573061476676;0
433;0,9063948100092678;0.9060858819894965;0.9084028421377819;0
434;0,9062403459993822;0.905776953969725;0.9082483781278962;0
435;0,9060858819894965;0.9056224899598394;0.9080939141180105;0
436;0,9059314179796107;0.9056224899598394;0.9079394501081248;0
437;0,905776953969725;0.9054680259499537;0.9077849860982391;0
438;0,9056224899598394;0.905313561940068;0.9076305220883534;0
439;0,9054680259499537;0.9051590979301822;0.9074760580784678;0
440;0,905313561940068;0.9050046339202966;0.907321594068582;0
441;0,9051590979301822;0.9048501699104109;0.9070126660488106;0
442;0,9050046339202966;0.9046957059005252;0.906858202038925;0
443;0,9048501699104109;0.9045412418906394;0.9067037380290393;0
444;0,9046957059005252;0.9043867778807538;0.9065492740191535;0
445;0,9045412418906394;0.9042323138708681;0.9063948100092678;0
446;0,9043867778807538;0.9040778498609824;0.9062403459993822;0
447;0,9042323138708681;0.9039233858510967;0.9060858819894965;0
448;0,9040778498609824;0.903768921841211;0.905776953969725;0
449;0,9023787457522398;0.9034599938214396;0.9056224899598394;0
450;0,902224281742354;0.9033055298115539;0.905313561940068;0
